hadis;anjuran;larangan;informasi;kitab
"Ambil saja, kembangkan harta ini, dan jadikanlah untuk bersedekah, harta ini yang datang kepadamu dengan cara yang tidak berlebihan dan engkau sendiri tidak meminta, maka ambil saja, dan terhadap harta, janganlah nafsumu kau perturutkan terhadapnya! Dan dari Az Zuhri berkata; telah menceritakan kepadaku Salim bin Abdullah bahwa Abdullah bin Umar berkata; saya telah mendengar Umar bin Khattab berkata; Nabi memberikan suatu pemberian kepadaku, lalu saya berkata; Berikan kepada orang yang lebih fakir daripadaku, sehingga pada suatu saat beliau memberi lagi dan saya jawab sebagaimana sebelumnya. Lantas Nabi bersabda: Ambillah! kembangkan harta ini, dan jadikanlah untuk bersedekah, harta ini yang datang kepadamu dengan cara yang tidak berlebihan dan engkau sendiri tidak meminta, maka ambil saja, dan terhadap harta, janganlah nafsumu kau perturutkan terhadapnya!";1;1;1;
Aku diperintahkan untuk memerangi manusia hingga mereka mengucapkan Laa-ilaaha-illallah, barangsiapa mengucapkan Laa-ilaaha ilallah, berarti ia telah menjaga darah dan jiwanya dariku kecuali karena alasan yang dibenarkan, dan hisabnya ada pada Allah, ' Lantas Abu Bakar berkata, Demi Allah, sungguh akan aku perangi siapa saja yang memisahkan antara shalat dan zakat, sesungguhnya zakat adalah hak harta, demi Allah, kalaulah mereka mencegahku dari membayar unta yang pernah mereka bayarkan kepada Rasulullah , niscaya kuperangi karena mencegahnya. Lantas Umar berkata, Demi Allah, tiba-tiba tak ada pendapat lain selain aku melihat bahwa Allah telah melapangkan dada Abu Bakar untuk memerangi, aku sadar bahwa dia adalah benar. Ibn Bukair dan Abdullah menyebutkan dari Al Laits dengan redaksi 'inaaq Bukan `iqaal, sekalipun maknanya sama, unta, dan ini lebih shahih.;1;0;1;
"sampaikan salam dari Rabb-Nya dan dariku dan berilah kabar gembira kepadanya dengan rumah di surga yang terbuat dari mutiara yang isinya tidak ada suara hiruk pikuk dan kelelahan. Dan telah berkata Isma'il bin Khalil telah mengabarkan kepada kami 'Ali bin Mushir dari Hisyam dari bapaknya dari 'Aisyah Radhiyallahu'anha berkata; Halah binti Khuwalid, saudara perempuan Khadijah meminta idzin Rasulullah Shallallahu 'alaihi wa salam, lalu beliau teringat cara Khadijah meminta idzin. Beliau tertegun sejenak namun segera berujar: Ya Allah, ini Halah. 'Aisyah Radhiyallahu'anha berkata; Aku menjadi cemburu karenanya lalu aku katakan; Kamu mengingat terus si tua bangka peyot dari Quraisy itu dan yang kedua rahangnya telah merah itu (sindiran untuk orang yang sudah tua). Dia telah lama mati. Padahal Allah telah memberi ganti untukmu dengan yang lebih baik darinya?.";0;0;1;
Seorang laki-laki Anshar bernama Abu Syu'aib memiliki seorang budak laki-laki yang pandai memasak daging, suatu ketika ia datang menemui Nabi yang saat itu sedang bersama para sahabatnya. Ia melihat pada wajah Nabi tanda kelaparan, maka ia segera menemui budak laki-lakinya seraya berkata, Buatlah makanan untukku yang cukup untuk lima orang, sebab aku ingin mengundang Nabi dengan makanan yang cukup untuk lima orang. Budak tersebut kemudian membuat sedikit makanan, maka laki-laki Anshar itu mengundang Rasulullah. Beliau lalu datang dengan diikuti oleh seorang laki-laki (selain dari lima orang yang telah disiapkan makanan untuknya), Nabi lantas bersabda: Wahai Abu Syu'aib, ada seorang laki-laki yang ikut kami, jika kamu mau kamu boleh memberinya izin, jika tidak maka kamu boleh meninggalkannya? Abu Syu'aib menjawab, Tidak, bahkan aku telah memberinya izin.;0;0;1;
"Demi Allah, sungguh aku baru saja menemui Nabi dan beliau sabdakan: Shalatlah kalian sedemikian, di waktu sedemikian. Jika waktu shalat tiba, hendaklah salah seorang diantara kalian mengumandangkan adzan, dan yang mengimami kalian yang banyak hapalan alqurannya. Lantas mereka saling mencermati, dan tak ada yang lebih banyak hapalan al Qurannya selain diriku disebabkan aku bertemu dengan pengendara, maka kemudian mereka menyuruhku maju (memimpin shalat di depan mereka), padahal umurku ketika itu baru enam atau tujuh tahun, ketika itu aku memakai kain apabila aku bersujud, kain itu tersingkap dariku. Maka salah seorang wanita kampung mengajukan saran; Tidak sebaiknya kalian tutup dubur ahli-ahli qira'ah kalian? Maka mereka langsung membeli dan memotong gamis untukku, sehingga tak ada yang menandingi kegembiraanku daripada kegembiraanku terhadap gamis itu.";1;0;1;
(Dan janganlah engkau mengeraskan bacaan shalatmu dan jangan pula engkau merendahkan bacaannya) ' (Qs. Al-Isra': 110), ayat ini diturunkan kepada Rasulullah secara berturut-turut di Makkah. Ketika itu, jika beliau mengencangkan bacaannya, maka kaum musyrikin mendengarnya hingga mereka mencela Al-Qur'an secara habis-habisan, juga mencela yang menurunkannya dan yang membawanya. Maka Allah menurunkan: '(Jangan kamu mengeraskan bacaan shalatmu dan jangan pula merendahkannya) ' (Qs. Al-Isra': 110). Jangan kamu mengeraskan bacaanmu maksudnya hingga terdengar oleh orang-orang musyrik, dan jangan pula kamu merendahkannya, maksudnya sehingga tidak terdengar oleh kawan-kawanmu. Dan carilah jalan tengah di antara keduanya, maksudnya bacalah sehingga terdengar oleh kawanmu namun jangan pula kamu membaca terlalu keras hingga musuh mencela Al-Qur'an akibat bacaanmu.;1;1;1;
Aku tidak dapat membantu kalian kecuali jika kalian memberikan sekitar tiga sampai sepuluh ekor unta. Maka mereka berangkat mencarinya lalu mereka meminum air seni unta-unta itu dan susunya hingga mereka menjadi sehat dan menjadi gemuk-gemuk, Kemudian mereka membunuh pengembala unta itu dan mencuri unta-unta tadi serta mereka kembali menjadi kafir setelah Islam. Maka Beliau mengutus orang untuk mencari mereka dan akhirnya sebelum matahari meninggi pada siang hari itu mereka didatangkan. Maka tangan-tangan dan kaki-kaki mereka dipotong lalu Beliau memerintahkan untuk membawa paku yang dipanaskan lalu mereka dipaku dengannya dan dijemur dibawah panas terik hingga mereka meminta minum namun tidak diberi hingga mereka mati. Abu Qilabah berkata: Mereka telah membunuh dan mencuri serta memerangi Allah dan Rosul-Nya dan telah berbuat kerusakan di muka bumi.;0;0;1;
"Seorang imam maju bersama sekelompok orang, lalu shalat satu rekaat bersama mereka. Sedangkan sekelompok yang lain yang berada antara imam dengan musuh belum mengerjakan shalat. Jika orang-orang yang shalat bersama imam telah selesai, mereka mundur ke tempat orang-orang yang belum shalat dan mereka belum salam. Kelompok yang belum shalat maju dan shalat bersama imam satu rekaat. Imam pergi dan dia telah shalat dua rekaat. Maka semua dari dua kelompok itu berdiri dan menyempurnakan shalat mereka satu rekaat, satu rekaat, setelah perginya imam. Setiap kelompok itu telah menyempurnakan dua rekaaat. Jika keadaan lebih menakutkan daripada itu, mereka shalat dengan berjalan kaki atau dengan menunggangi tunggangan, baik menghadap qiblat atau tidak. Malik berkata, Nafi' berkata; Saya tidak melihat Abdullah bin Umar menceritakannya melainkan dari Rasulullah .";0;0;1;
"demi Allah kami tidak bisa mengikut sertakan kalian dan kami tidak mempunyai kendaraan untuk mengangkut kalian. Dia melanjutkan; maka kami pun tinggal sekehendak Allah, dan kami diberi tiga unta yang punggungnya putih, sehingga beliau bisa mengangkut kami dengan unta-unta itu. Tatkala kami berjalan, kami atau sebagian kami mengatakan; 'Demi Allah, kita tak akan memperoleh barakah karena kita mendatangi Nabi Shallalahu'alaihi wasallam meminta diikusertakan menumpang, namun beliau terus bersumpah untuk tidak mengikutkan kita menumpang, namun selanjutnya beliau memberi kendaraan untuk mengangkut kami, maka kembalilah sekarang kepada Nabi Shallallahu 'alaihi wa Salam, kemudian kita utarakan kepada beliau! ' Maka kami mendatangi beliau, dan Nabi menjawab: Bukan kami yang mengangkut kalian, namun Allahlah yang menyediakan kendaraan untuk mengangkut kalian.";0;0;1;
"Saya membai'at kalian untuk tidak menyekutukan Allah dengan sesuatu apapun, tidak mencuri, tidak berzina, tidak membunuh anak kalian dan tidak mengada-adakan kebohongan yang kalian ada-adakan diantara tangan dan kaki kalian, dan janganlah kalian bermaksiat kepadaku dalam perkara yang ma'ruf, barangsiapa diantara kalian yang memenuhi bai'atnya, maka pahalanya disisi Allah, dan barangsiapa diantara kalian melanggar kemudian dihukum di dunia, maka hukuman itu sebagai kaffarat baginya di dunia dan pensuci, dan barangsiapa Allah menutupinya, maka yang demikian terserah Allah, jika Allah berkehendak akan menyiksanya dan jika berkehendak akan mengampuninya. Abu Abdullah mengatakan; 'Jika pencuri bertaubat setelah tangannya dipotong, persaksiannya diterima dan setiap orang yang terkena hukuman had juga seperti ini, jika ia bertaubat, kesaksiannya diterima.'";0;1;1;
"Dajjal akan datang pada suatu tanah yang tandus di Madinah (untuk memasuki Madinah) padahal dia diharamkan untuk memasuki pintu-pintu gerbang Madinah. Maka pada hari itu keluarlah seorang laki-laki yang merupakan manusia terbaik atau salah seorang dari manusia terbaik menghadangnya seraya berkata; Aku bersaksi bahwa kamu adalah Dajjal yang pernah diceritakan oleh Rasulullah . Maka Dajjal berkata; Bagaimana sikap kalian jika aku membunuh orang ini lalu aku menghidupkannya kembali, apakah kalian masih meragukan kemampuanku?. Mereka menjawab: Tidak. Maka Dajjal membunuh laki-laki terbaik itu lalu menghidupkannya kembali. Laki-laki itu berkata, ketika Dajjal menghidupkannya kembali; Demi Allah, hari aku tidak akan lebih waspada kecuali terhadap diriku sendiri. Maka Dajjal berkata; Aku akan membunuhnya lagi. Maka Dajjal tidak sanggup untuk menguasainya.";0;0;1;
Allah telah mengikrarkan kesucian kota Makkah, maka tidak dihalalkan buat seorang pun sebelum dan tidak dihalalkan pula buat seorangpun susudahku. Sesungguhnya pernah dihalalkan buatku sesaat dalam suatu hari. (Karenanya di Makkah) tidak boleh dipotong rumputnya dan tidak boleh ditebang pohonnya dan tidak boleh diburu hewan buruannya dan tidak ditemukan satupun barang temuan kecuali harus dikembalikan kepada yng mengenalnya (pemiliknya) . Berkata, Al 'Abbas Radhiyallahu'anhu: Wahai Rasulullah, kecuali pohon idzkhir (pohon yang harum baunya) yang berguna untuk pengerjaan penambangan emas kami dan qubur-qubur kami. Maka Beliau bersabda: Ya kecuali pohon idzkhir. Dan dari Khalid dari 'Ikrimah: Apakah kamu mengerti yang dimaksud dengan dilarang memburu binatang buruan? adalah menyingkirkannya dari tempat berlindung yang dijadikannya tempat bersinggah.;0;1;1;
Nabi mengirim kami sejumlah tiga ratus orang penunggang kuda untuk mengintai rombongan dagang Quraiys, dan sebagai pemimpinnya adalah Abu Ubaidah. Kami kemudian kelaparan dengan kelaparan yang sangat luar biasa hingga kami memakan dedaunan pohon yang jatuh. Maka ekspedisi itu pun disebut dengan Jaisy Al Khabath (pasukan daun rontok). Kemudian ada seekor ikan hiu yang disebut dengan nama al Anbar terdampar dari laut, kami memakannya selama setengah bulan dan menggunakan lemaknya sebagai minyak hingga badan kami pun kembali segar. Jabir berkata, Abu Ubaidah kemudian mengambil satu tulang ikan tersebut dan menancapkannya, lalu seorang pengendara kuda lewat di bawahnya. Dan di antara kami ada seorang laki-laki yang ketika kelaparan semakin parah, ia menyembelih tiga ekor unta, lalu menyembelih lagi tiga ekor unta, kemudian Abu Ubaidah pun melarangnya.;0;1;0;
"Panggilah para piutang kamu itu lalu lunasilah. Maka tidak ada satupun orang yang bapakku berhutang padanya melainkan telah aku lunasi dan masih tersisa tiga belas wasaq dari kurma 'ajwah sebanyak tujuh wasaq dan kurma lain enam wasaq atau enam wasaq kurma 'ajwah dan tujuh wasaq kurma jenis lain. Lalu aku memenuhi shalat maghrib bersama Rasulullah dan akupun menceritakan hal itu kepadanya, maka beliau tersenyum, dan bersabda; temuilah Abu Bakar dan Umar lalu bertahukan hal itu kepadanya. Maka keduanya berkata: 'Sungguh kami telah tahu bahwa bila Rasulullah berbuat pasti akan terjadi. Dan berkata Hisyam dari Wahb dari Jabir: Sholat 'Ashar dan tidak menyebut Abu Bakar dan tidak juga disebutkan Beliau tersenyum. Dan dia berkata: Dan bapakku meninggalkan hutang sebanyak tiga puluh wasaq. Dan berkata Ibnu Ishaq dari Wahb dari Jabir: Sholat azh-Zhuhur.";1;0;1;
Mandikanlah dengan mengguyurkan air yang dicampur dengan daun bidara tiga kali, lima kali atau lebih dari itu jika kalian anggap perlu dan jadikanlah yang terakhirnya dengan kafur barus (wewangian). Dan bila kalian telah selesai beritahu aku. Ketika kami telah selesai kami memberi tahu Beliau. Maka kemudian Beliau memberikan kain Beliau kepada kami seraya berkata: Pakaikanlah ini kepadanya. Berkata, Ayyub telah menceritakan kapada saya Hafshah seperti hadits Muhammad ini dimana pada hadits Hadshah berbunyi: Mandikanlah dengan siraman air berjumlah ganjil. Pada hadits itu juga ada disebutkan: Tiga, lima atau tujuh kali siraman. Dan juga didalamnya ada berbunyi: Mulailah dengan anggota badan yang kanan dan badan anggota wudhu'. Pada hadits itu juga ada disebutkan bahwa Ummu 'Athiyyah berkata: Kami menyisir rambut puteri Beliau dengan tiga kepang.;1;0;1;
"pembawa sepasang sandal (nabi Shallallahu 'alaihi wa salam), pemilik tikar dan bejana? (maksudnya adalah 'Abdullah bin Mas'ud RA).. Sungguh bersama kalian disana ada orang yang telah Allah jauhkan dari setan yakni melalui lisan Nabi-Nya Shallallahu 'alaihi wa salam (maksudnya 'Ammar bn Yasir RA). Bukankah bersama kalian disana ada orang yang mengetahui detail kehidupan Nabi Shallallahu 'alaihi wa salam yang tidak ada orang lain yang mengetahuinya kecuali dia. (maksudnya Hudzaifah bin Al Yaman RA). Kemudian dia bertanya lagi; Bagaimana 'Abdullah membaca firman Allah: (Wal laili idzaa yaghsyaa)?. Maka aku bacakan kepadanya; ('Wal laili idzaa yaghsyaa, wan nahaari idzaa tajallaa, wadz dzkara wal untsaa). Abu ad-Darda' berkata; Demi Allah, sungguh Rasulullah Shallallahu 'alaihi wa salam telah membacakannya dari mulut beliau langsug kepada mulutku.";0;0;1;
Siapa yang memusuhi wali-KU, maka Aku umumkan perang kepadanya, dan hamba-Ku tidak bisa mendekatkan diri kepada-Ku dengan sesuatu yang lebih Aku cintai daripada yang telah Aku wajibkan, jika hamba-Ku terus menerus mendekatkan diri kepadaKu dengan amalan sunnah, maka Aku mencintai dia, jika Aku sudah mencintainya, maka Akulah pendengarannya yang ia jadikan untuk mendengar, dan pandangannya yang ia jadikan untuk memandang, dan tangannya yang ia jadikan untuk memukul, dan kakinya yang dijadikannya untuk berjalan, jikalau ia meminta-Ku, pasti Kuberi, dan jika meminta perlindungan kepada-KU, pasti Ku-lindungi. Dan aku tidak ragu untuk melakukan sesuatu yang Aku menjadi pelakunya sendiri sebagaimana keragu-raguan-Ku untuk mencabut nyawa seorang mukmin yang ia (khawatir) terhadap kematian itu, dan Aku sendiri khawatir ia merasakan kepedihan sakitnya.;1;1;1;
"Sungguh aku memberikan kepada seseorang atau selain dia lebih aku sukai dari pada memberi kepada dia karena aku takut kalau dia akan dicampakkan mukanya ke neraka. Dan dari bapaknya dari Shalih dari Isma'il bin Muhammad bahwa dari berkata; Aku mendengar bapakku menceritakan sepereti ini yang dia ceritakan dalam hadits yang diceritakannya: Maka Rasulullah Shallallahu'alaihiwasallam memukulkan kedua tangannya lalu mengumpulkannya diantara leher dan pundaknya kemudian bersabda: Dengarlah Sa'ad, sungguh aku memberikan kepada seseorang. Berkata, Abu 'Abdullah Al Bukhariy: (QS. Asy-Syu'ara ayat 94) artinya: Dibalik (wajah mereka) lalu dibenamkan. Sedangkan (Al Mulk ayat 22) artinya: Seseorang dikatakan terjungkal bila perbuatannya tidak realistis dan jika dia benar berbuat kamu akan mengatakannya Allah menjungkalkan wajah orang itu begitu juga aku.";0;0;1;
"bukankah Allah telah memberikan kekhususan terhadap Ahlu Badar seraya berfirman: 'Beramallah kalian, sesuka kalian. Sesungguhnya, Aku telah mengampuni kalian.' Amru berkata; Terkait denga peristiwa ini, maka turun pulalah ayat: Wahai orang-orang yang beriman, janganlah kalian mengambil musuh-Ku dan musuh kalian sebagai wali. (QS. Almumtahanah 1) Aku tidak tahu, apakah itu adalah ayat yang tercantum di dalam hadis, ataukah ungkapannya Amru. Ali menceritakan kepada kami; Ia berkata; Pernah diceritakan kepada Sufyan bahwa, dalam persoalan ini turunlah ayat: Janganlah kalian menjadikan musuh-Ku dan musuh kalian sebagai wali. (QS. Almumtahanah 1) Maka Sufyan berkata, Hal ini terkait dengan peristiwa itu. Aku menghafalnya dari Amru dan aku tidaklah meninggalkan satu huruf pun darinya. Dan aku belum pernah melihat orang yang menghafalnya selain aku.";0;1;1;
bermalam di Dzu Thuwa diantara dua jalan dataran tinggi, lalu dia masuk melalui salah satu dari dataran itu yang berada di sebelah atas kota Makkah. Dan apabila sudah sampai di Makkah baik untuk menunaikan haji atau 'umrah, dia tidak singgah menambatkan untanya kecuali di (tempat) dekat pintu masjid (Al Masjidil Haram). Kemudian dia masuk dan mendatangi Rukun Hajar Aswad, lalu dia memulai thawaf dari sana sebanyak tujuh kali putaran dengan tiga kali berjalan cepat dan empat kalinya berjalan biasa, kemudian apabila telah selesai, dia shalat dua raka'at. Sebelum dia kembali ke tempat tinggalnya, dia melaksanakan sa'iy antara bukit Shafaa dan Marwah. Dan apabila dia telah menyelesaikan seluruh manasik haji atau 'umrahnya, dia singgah beristirahat di Al Bathha' yang terletak di DzulHulaifah, tempat yang pernah digunakan Rasulullah untuk singgah.;1;0;1;
"Apabila seseorang dari kalian hendak tidur, maka hendaklah ia mengibaskan di atas tempat tidurnya dengan kain sarungnya, karena ia tidak tahu apa yang terdapat di atas kasurnya. Lalu mengucapkan doa: BISMIKA RABBII WADHA'TU JANBII WABIKA ARFA'UHU, IN AMSAKTA NAFSII FARHAMHAA, WAIN ARSALTAHAA FAHFAHZH-HAA BIMAA TAHFAZHU BIHI 'IBAADAKASHSHAALIHIIN (Dengan nama-Mu Wahai Tuhanku, aku baringkan punggungku dan atas nama-Mu aku mengangkatnya, dan jika Engkau menahan diriku, maka rahmatilah daku, dan jika Engkau melepaskannya, maka jagalah sebagaimana Engkau menjaga hamba-Mu yang shalih). Dan hadits ini juga diperkuat oleh Abu Dlamrah dan Isma'il bin Zakariya dari 'Ubaidullah. Yahya dan Bisyr mengatakan; dari 'Ubaidullah dari Sa'id dari Abu Hurairah dari Nabi . Dan diriwayatkan pula oleh Malik dan Ibnu 'Ajlan dari Sa'id dari Abu Hurairah dari Nabi .";1;0;1;
Sungguh aku telah ditampakkan negeri tempat hijrah kalian dan aku melihat negeri yang subur ditumbuhi dengan pepohonan kurma diantara dua bukit yang kokoh. Maka berhijrahlah orang yang berhijrah menuju Madinah ketika Rasulullah menyebutkanhal itu. Dan kembali pula berdatangan ke Madinah sebagian dari mereka yang pernah hijrah ke Habasyah sementara Abu Bakar telah bersiap-siap pula untuk berhijrah. Maka Rasulullah berkata, kepadanya: Janganlah kamu tergesa-gesa karena aku berharap aku akan diidzinkan (untuk berhijrah) . Abu Bakar berkata: Sungguh demi bapakku tanggungannya, apakah benar Tuan mengharapkan itu? Beliau bersabda: Ya benar. Maka Abu Bakar berharap dalam dirinya bahwa dia benar-benar dapat mendampingi Rasulullah dalam berhijrah. Maka dia memberi makan dua hewan tunggangan yang dimilikinya dengan dedaunan Samur selama empat bulan.;0;0;1;
"Sesungguhnya seseorang disiksa karena kesalahan dan dosanya dan sesungguhnya keluarganya menangisinya sekarang. 'Aisyah menambahkan; Dan itu seperti sabda beliau dimana Rasulullah Shallallahu 'alaihi wa salam berdiri di pinggir lubang (Badar) yang didalamnya ada jasad orang musyrikin yang terbunuh, beliau berbicara kepada mereka, tapi beliau tidak berkata: Sungguh mereka mendengar apa yang aku ucapkan. Beliau katakan: Sesungguhnya sekarang mereka baru mengetahui bahwa apa yang aku katakan (risalahku) kepada mereka adalah benar. Kemudian 'Aisyah membaca firman Allah Ta'ala yang artinya: Sesungguhnya kamu tidak dapat menjadikan orang yang sudah mati dapat mendengar (QS an-Naml ayat 80).Dan kamu juga tidak dapat mendengar orang yang ada di dalam qubur.(QS Fathir ayat 22). 'Urwah berkata; Ketika mereka menempati tempat duduk mereka di neraka.";0;0;1;
"Alangkah mengherankan binatang yang turun dari pelosok gunung 'Dho'n ini. -Ucapan hewan yang ditujukan kepada Abu Hurairah adalah untuk penghinaan- Dan disebutkan dari Az Zubaidi dari Az Zuhri, katanya, telah mengabarkan kepadaku 'Anbasah bin Sa'id, ia mendengar Abu Hurairah mengabarkan Said bin 'Ash, katanya; Rasulullah mengutus Abban bin Said dalam sebuah ekspedisi militer dari Madinah ke arah Nejed. Kata Abu Hurairah, Abban dan bala tentaranya menemui Nabi di Khaibar setelah beliau menaklukkannya yang ketika itu tali kuda mereka terbuat dari sabut kurma. Kata Abu Hurairah, saya katakan; 'Wahai Rasulullah, jangan engkau bagi untuk mereka.' Maka Abban ganti mengatakan; 'Apa engkau seperti ini wahai hewan yang turun dari dari puncak gunung Dho'n.' Lantas Rasulullah bersabda: 'Wahai Abban, duduk kamu.' Dan tidak membagi untuk mereka semua.";0;0;1;
Kalian tadi malam menjadi pengantin? Abu Thalhah menjawab, Ya. Beliau pun berdoa: Ya Allah, berkahilah keduanya. Ummu Sulaim kemudian melahirkan seorang anak, lalu Abu Thalhah berkata kepadaku, Jagalah ia hingga engkau bawa ke hadapan Nabi . Anas kemudian membawa bayi tersebut kepada Nabi , dan Ummu Sulaim membekalinya dengan beberapa kurma. Nabi kemudian meraih bayi Abu Thalhah, beliau lalu bertanya: Apakah ia (Anas) membawa sesuatu? para sahabat menjawab, Ya. Beberapa butir kurma. Nabi kemudian mengambil kurma dan menguyahnya, kemudian beliau ambil kunyahan dari mulutnya dan memasukkannya ke dalam mulut sang bayi, baru setelah itu memberinya nama Abdullah. Telah menceritakan kepada kami Muhammad Ibnul Mutsanna berkata, telah menceritakan kepada kami Ibnu Abu Ady dari Ibnu Aun dari Muhammad dari Anas lalu ia menyebutkan hadits tersebut.;0;0;1;
Sesungguhnya setiap orang dari kalian dikumpulkan dalam penciptaannya ketika berada di dalam perut ibunya selama empat puluh hari, kemudian menjadi 'alaqah (zigot) selama itu pula kemudian menjadi mudlghah (segumpal daging), selama itu pula kemudian Allah mengirim malaikat yang diperintahkan empat ketetapan dan dikatakan kepadanya, tulislah amalnya, rezekinya, ajalnya dan sengsara dan bahagianya lalu ditiupkan ruh kepadanya. Dan sungguh seseorang dari kalian akan ada yang beramal hingga dirinya berada dekat dengan surga kecuali sejengkal saja lalu dia didahului oleh catatan (ketetapan taqdir) hingga dia beramal dengan amalan penghuni neraka dan ada juga seseorang yang beramal hingga dirinya berada dekat dengan neraka kecuali sejengkal saja lalu dia didahului oleh catatan (ketetapan taqdir) hingga dia beramal dengan amalan penghuni surga.;0;0;1;
"Apakah kamu menyukai hal itu? aku menjawab, Ya, aku tak ingin jika kebaikanmu kunikmati sendiri. Aku ingin jika kebaikanmu juga sama-sama dirasakan oleh saudariku. Beliau pun bersabda: Sesungguhnya hal itu tidaklah halal bagiku. Aku berkata lagi, Wahai Rasulullah, demi Allah, sesungguhnya kami pernah ngobrol-ngobrol bahwa Anda ingin menikahi Durrah binti Abu Salamah!. Beliau balik bertanya: Binti Abu Salamah? aku menjawb, Ya. Beliau bersabda: Demi Allah, sekiranya ia bukan termasuk anak tiri dalam asuhanku, ia pun tak halal bagiku. Sesungguhnya ia adalah anak perempuan dari saudara sesusuanku. Tsuwaibah telah menyusuiku dan juga Abu Salamah. Karena itu, janganlah kalian menawarkan anak-anak dan saudara-saudara perempuan kalian padaku. Syu'aib berkata; Dari Az Zuhri, bahwa telah berkata Urwah; Yang membebaskan Tsuwaibah adalah Abu Lahab.";0;0;1;
"Barangsiapa dari kalian yang suka berihram untuk haji, lakukanlah ihramnya untuk haji dan siapa dari kalian yang suka berihram untuk 'umrah, lakukanlah ihramnya untuk 'umrah. Seandainya bukan karena aku telah membawa hewan qurban tentu aku akan berihram untuk 'umrah. 'Aisyah Radhiyallahu'anha berkata; Maka diantara kami ada yang berihram untuk 'umrah dan ada yang berihram untuk haji dan aku termasuk orang yang berihram untuk 'umrah. Kemudian hari 'Arafah menaungi aku saat aku mengalami haidh. Kemudian hal ini aku adukan kepada Nabi . Maka Beliau berkata: Tinggalkanlah 'umrahmu dan uraikanlah rambut kepalamu dan sisirlah lalu berihramlah untuk haji. Ketika pada malam Al Hashabah (untuk melempar jumrah di Mina), Beliau mengutus 'Abdurrahman bersamaku menuju At-Tan'im. Maka aku berihram untuk 'umrah sebagai pengganti 'umrahku sebelumnya.";1;0;1;
"Tatkala Rasulullah menikahi Zainab binti Jahsy, beliau mengundang orang-orang, lalu beliau menjamu mereka, mereka pun menikmati hidangan tersebut, kemudian mereka duduk dan berbincang-bincang. Lalu beliau merubah posisi seakan-akan ingin berdiri, namun orang-orang tidak juga berdiri, ketika beliau berdiri maka orang-orang pun ikut berdiri. Setelah itu tiga orang duduk lagi. Nabi datang dan hendak masuk ke kamar Zainab, namun orang-orang masih tetap duduk-duduk, setelah itu mereka berdiri dan beranjak pergi. Anas berkata; Lalu saya mengabarkan kepada Nabi bahwa mereka sudah beranjak pergi. Kemudian beliau masuk dan saya mengikuti beliau masuk, lantas beliau menurunkan kain tirainya antara saya dengan beliau. Lalu Allah Azza Wa Jalla menurunkan (ayat): Wahai orang-orang yang beriman, janganlah kalian masuk ke rumah Nabi. (Al Ahzab: 53).";0;0;1;
"Kamu kenali tutup bungkus dan talinya kemudian umumkan selama satu tahun. Yazid berkata: Dan jika tidak ada yang mengakuinya maka dapat digunakan oleh penemunya karena itu berarti titipan Allah baginya. Yahya berkata: Inilah yang aku tidak tahu apakah kalimat ini termasuk bagian dari hadits yang disabdakan Rasulullah atau hanya perkataan dari Yazid. Kemudian orang itu bertanya lagi: Bagaimana tentang menemukan kambing? Nabi menjawab: Ambillah karena kambing itu untuk kamu atau saudaramu atau serigala. Yazid berkata: Untuk kambing juga diumumkan dahulu. Kemudia orang itu bertanya lagi: Bagaimana tentang menemukan unta. Yazid berkata; maka Beliau menjawab: Biarkanlah unta itu, karena ia selalu nampak sepatunya dan perutnya (yang terisi air) sehingga ia bisa hilir mudik mencari air dan makan rerumputan hingga ditemukan oleh pemiliknya.";1;0;1;
"Aku berada dalam barisan pasukan di perang Badar dan ketika aku menoleh ke samping kanan dan kiriku. Aku melihat dua anak laki-laki yang masih belia. Aku merasa tidak percaya dengan keberadaan keduanya ketika salah seorang dari keduanya berkata kepadaku secara pelan agar tidak didengar temannya; Wahai paman, tunjukkan kepadaku Abu Jahal Aku tanya; Wahai anak saudaraku, apa yang akan kamu lakukan terhadapnya? Dia menjawab; Aku telah berjanji kepada Allah. Jika aku melihatnya, aku akan membunuhnya. Anak yang satu lagi juga mengatakan hal yang sama kepadaku secara pelan pula. 'Abdur Rahman bin 'Auf berkata; Keberadaan keduanya tersebut sangat membahagiakan aku, lalu aku menunjukkan Abu Jahal kepada keduanya. Kedua anak itu melesat bagaikan dua ekor burung elang kemudian membunuh Abu Jahal. Kedua anak belia tadi adalah dua putra 'Afra'.";0;0;1;
Tidaklah aku melihat diriku (menduga) melainkan aku akan menjadi orang yang pertama-tama gugur diantara para sahabat Nabi Shallallahu'alaihiwasallam (dalam peperangan ini) dan aku tidak meninggalkan sesuatu yang berharga bagimu sepeninggalku melainkan diri Rasulullah Shallallahu'alaihiwasallam. Dan aku mempunyai hutang, maka lunasilah dan berilah nasehat yang baik kepada saudara-saudaramu yang perempuan. Pada pagi harinya kami dapati bapakku adalah orang yang pertama gugur dan dikuburkan bersama dengan yang lain dalam satu kubur. Setelah itu perasaanku tidak enak dengan membiarkan dia bersama yang lain, maka kemudian aku keluarkan setelah enam bulan lamanya dari hari pemakamannya dan aku dapati jenazah bapakku masih utuh sebagaimana hari dia dikebumikan dan tidak ada yang berubah padanya kecuali sedikit pada ujung bawah telinganya.;1;0;1;
